##NAMES=Magnetite
##RRUFFID=R061111
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=near Scotia Talc mine, Barberton Mountain, Transvaal, South Africa
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black submetallic grains and octahedra associated with light green massive willemseite
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R061111
##MEASURED CHEMISTRY=(Fe^2+^_0.51_Ni_0.48_Co_0.01_)_Σ=1_Fe^3+^_2_O_4_; trace amounts of Al; Fe^2+^ and Fe^3+^ splitted by charge balance
237.3030, 1120.441
239.2314, 1129.352
241.1599, 1130.132
243.0884, 1111.377
245.0168, 1098.993
246.9453, 1103.742
248.8738, 1110.983
250.8022, 1106.905
252.7307, 1097.309
254.6592, 1095.402
256.5876, 1102.986
258.5161, 1107.537
260.4446, 1105.440
262.3730, 1102.664
264.3015, 1101.207
266.2300, 1099.111
268.1584, 1092.434
270.0869, 1083.968
272.0154, 1081.997
273.9438, 1089.450
275.8723, 1091.063
277.8008, 1075.929
279.7292, 1067.310
281.6577, 1078.902
283.5862, 1094.145
285.5146, 1096.319
287.4431, 1089.732
289.3716, 1084.439
291.3000, 1080.793
293.2285, 1078.834
295.1570, 1076.844
297.0854, 1078.621
299.0139, 1088.785
300.9424, 1100.114
302.8708, 1105.958
304.7993, 1107.985
306.7278, 1109.288
308.6563, 1109.527
310.5847, 1111.554
312.5132, 1117.918
314.4417, 1122.707
316.3701, 1125.644
318.2986, 1125.481
320.2271, 1119.584
322.1555, 1110.382
324.0840, 1101.315
326.0125, 1092.093
327.9409, 1087.250
329.8694, 1096.659
331.7979, 1096.307
333.7263, 1074.348
335.6548, 1051.662
337.5833, 1041.491
339.5117, 1037.759
341.4402, 1032.576
343.3687, 1025.969
345.2971, 1020.390
347.2256, 1014.913
349.1541, 1012.692
351.0825, 1018.646
353.0110, 1021.775
354.9395, 1017.068
356.8679, 1007.920
358.7964, 994.1451
360.7249, 978.8714
362.6533, 974.5030
364.5818, 986.9923
366.5103, 988.9547
368.4387, 968.0810
370.3672, 954.6398
372.2957, 960.3373
374.2241, 968.6523
376.1526, 967.8327
378.0811, 964.0538
380.0095, 966.8393
381.9380, 975.9391
383.8665, 979.2806
385.7949, 974.6086
387.7234, 967.4664
389.6519, 953.0231
391.5803, 942.8790
393.5088, 943.4300
395.4373, 947.2359
397.3657, 948.5505
399.2942, 948.9272
401.2227, 953.3207
403.1511, 963.5169
405.0796, 963.1531
407.0081, 940.4338
408.9365, 927.2844
410.8650, 930.8829
412.7935, 936.5669
414.7219, 938.5431
416.6504, 940.2139
418.5789, 946.2225
420.5073, 953.5881
422.4358, 953.2947
424.3643, 943.4399
426.2927, 939.0980
428.2212, 944.1913
430.1497, 946.5854
432.0781, 942.4830
434.0066, 939.6923
435.9351, 944.3116
437.8635, 948.6743
439.7920, 944.4661
441.7205, 936.6389
443.6489, 937.8811
445.5774, 949.4595
447.5059, 952.7650
449.4343, 942.3375
451.3628, 936.9577
453.2913, 941.6636
455.2197, 944.3963
457.1482, 937.3916
459.0767, 930.9961
461.0051, 934.0729
462.9336, 941.0011
464.8621, 943.4325
466.7905, 941.6761
468.7190, 939.2908
470.6475, 935.7011
472.5759, 933.0847
474.5044, 930.8552
476.4329, 930.9948
478.3613, 937.1152
480.2898, 940.9894
482.2183, 936.9617
484.1467, 929.4694
486.0752, 922.3276
488.0037, 914.7814
489.9321, 903.3851
491.8606, 887.4962
493.7891, 878.0788
495.7175, 876.3552
497.6460, 875.8591
499.5745, 877.5959
501.5029, 876.4973
503.4314, 867.9658
505.3599, 859.9340
507.2883, 858.6738
509.2168, 859.0499
511.1453, 853.3098
513.0737, 844.6155
515.0022, 845.7000
516.9307, 858.0767
518.8591, 861.9485
520.7876, 855.2732
522.7161, 849.4681
524.6445, 846.7987
526.5730, 843.1634
528.5015, 833.0563
530.4299, 827.3937
532.3584, 834.5836
534.2869, 846.5458
536.2153, 857.5526
538.1438, 866.0048
540.0723, 865.9684
542.0007, 857.3887
543.9292, 853.5267
545.8577, 855.0988
547.7861, 855.9899
549.7146, 855.6657
551.6431, 854.3148
553.5715, 850.7619
555.5000, 848.4662
557.4285, 849.7057
559.3569, 852.1971
561.2854, 855.5761
563.2139, 858.3504
565.1423, 858.3275
567.0708, 855.5545
568.9993, 849.1442
570.9277, 838.8497
572.8562, 833.9468
574.7847, 836.0971
576.7131, 834.4482
578.6416, 825.1062
580.5701, 817.5026
582.4985, 815.6320
584.4270, 815.1938
586.3555, 814.1732
588.2839, 813.7751
590.2124, 816.2990
592.1409, 819.2363
594.0693, 817.0879
595.9978, 811.6838
597.9263, 812.2983
599.8547, 818.5117
601.7832, 820.9277
603.7117, 819.1199
605.6401, 813.1603
607.5686, 799.2455
609.4971, 794.2868
611.4255, 809.5776
613.3540, 824.0294
615.2825, 829.9960
617.2109, 832.2506
619.1394, 831.2248
621.0679, 830.2354
622.9963, 832.9398
624.9248, 838.6622
626.8533, 847.3416
628.7817, 857.9855
630.7102, 863.3374
632.6387, 863.6832
634.5671, 869.1616
636.4956, 880.9743
638.4241, 895.6672
640.3525, 914.4528
642.2810, 930.9060
644.2095, 946.5871
646.1379, 954.1509
648.0664, 937.5089
649.9949, 928.7393
651.9233, 954.7300
